datetime,consumption_kw,is_outage,outage_duration_h,hour,day_of_week,month
2023-07-09 23:00:00,82.85,0,0.0,23,6,7
2023-07-10 00:00:00,109.66,0,0.0,0,0,7
2023-07-10 01:00:00,90.69,0,0.0,1,0,7
2023-07-10 02:00:00,111.48,0,0.0,2,0,7
2023-07-10 03:00:00,111.23,0,0.0,3,0,7
2023-07-10 04:00:00,132.52,0,0.0,4,0,7
2023-07-10 05:00:00,138.83,0,0.0,5,0,7
2023-07-10 06:00:00,103.9,0,0.0,6,0,7
2023-07-10 07:00:00,165.62,0,0.0,7,0,7
2023-07-10 08:00:00,224.63,0,0.0,8,0,7
2023-07-10 09:00:00,232.04,0,0.0,9,0,7
2023-07-10 10:00:00,231.76,0,0.0,10,0,7
2023-07-10 11:00:00,262.93,0,0.0,11,0,7
2023-07-10 12:00:00,244.67,0,0.0,12,0,7
2023-07-10 13:00:00,244.86,0,0.0,13,0,7
2023-07-10 14:00:00,248.97,0,0.0,14,0,7
2023-07-10 15:00:00,230.79,0,0.0,15,0,7
2023-07-10 16:00:00,201.53,0,0.0,16,0,7
2023-07-10 17:00:00,166.37,0,0.0,17,0,7
2023-07-10 18:00:00,182.84,0,0.0,18,0,7
2023-07-10 19:00:00,148.47,0,0.0,19,0,7
2023-07-10 20:00:00,119.7,0,0.0,20,0,7
2023-07-10 21:00:00,126.66,0,0.0,21,0,7
2023-07-10 22:00:00,108.93,0,0.0,22,0,7
2023-07-10 23:00:00,121.02,0,0.0,23,0,7
2023-07-11 00:00:00,95.57,0,0.0,0,1,7
2023-07-11 01:00:00,108.72,0,0.0,1,1,7
2023-07-11 02:00:00,114.29,0,0.0,2,1,7
2023-07-11 03:00:00,137.17,0,0.0,3,1,7
2023-07-11 04:00:00,99.4,0,0.0,4,1,7
2023-07-11 05:00:00,130.18,0,0.0,5,1,7
2023-07-11 06:00:00,16.33,1,0.5,6,1,7
2023-07-11 07:00:00,186.13,0,0.0,7,1,7
2023-07-11 08:00:00,218.6,0,0.0,8,1,7
2023-07-11 09:00:00,220.96,0,0.0,9,1,7
2023-07-11 10:00:00,244.66,0,0.0,10,1,7
2023-07-11 11:00:00,251.33,0,0.0,11,1,7
2023-07-11 12:00:00,234.61,0,0.0,12,1,7
2023-07-11 13:00:00,243.25,0,0.0,13,1,7
2023-07-11 14:00:00,251.01,0,0.0,14,1,7
2023-07-11 15:00:00,253.71,0,0.0,15,1,7
2023-07-11 16:00:00,226.14,0,0.0,16,1,7
2023-07-11 17:00:00,203.6,0,0.0,17,1,7
2023-07-11 18:00:00,189.19,0,0.0,18,1,7
2023-07-11 19:00:00,145.42,0,0.0,19,1,7
2023-07-11 20:00:00,123.26,0,0.0,20,1,7
2023-07-11 21:00:00,117.49,0,0.0,21,1,7
2023-07-11 22:00:00,90.83,0,0.0,22,1,7
2023-07-11 23:00:00,121.16,0,0.0,23,1,7
2023-07-12 00:00:00,82.9,0,0.0,0,2,7
2023-07-12 01:00:00,95.22,0,0.0,1,2,7
2023-07-12 02:00:00,108.16,0,0.0,2,2,7
2023-07-12 03:00:00,144.51,0,0.0,3,2,7
2023-07-12 04:00:00,118.66,0,0.0,4,2,7
2023-07-12 05:00:00,127.07,0,0.0,5,2,7
2023-07-12 06:00:00,141.74,0,0.0,6,2,7
2023-07-12 07:00:00,187.82,0,0.0,7,2,7
2023-07-12 08:00:00,172.81,0,0.0,8,2,7
2023-07-12 09:00:00,210.31,0,0.0,9,2,7
2023-07-12 10:00:00,274.27,0,0.0,10,2,7
2023-07-12 11:00:00,247.16,0,0.0,11,2,7
2023-07-12 12:00:00,223.41,0,0.0,12,2,7
2023-07-12 13:00:00,237.67,0,0.0,13,2,7
2023-07-12 14:00:00,234.31,0,0.0,14,2,7
2023-07-12 15:00:00,238.05,0,0.0,15,2,7
2023-07-12 16:00:00,242.59,0,0.0,16,2,7
2023-07-12 17:00:00,208.77,0,0.0,17,2,7
2023-07-12 18:00:00,181.9,0,0.0,18,2,7
2023-07-12 19:00:00,148.87,0,0.0,19,2,7
2023-07-12 20:00:00,114.53,0,0.0,20,2,7
2023-07-12 21:00:00,99.14,0,0.0,21,2,7
2023-07-12 22:00:00,80.3,0,0.0,22,2,7
2023-07-12 23:00:00,78.23,0,0.0,23,2,7
2023-07-13 00:00:00,86.55,0,0.0,0,3,7
2023-07-13 01:00:00,84.04,0,0.0,1,3,7
2023-07-13 02:00:00,111.4,0,0.0,2,3,7
2023-07-13 03:00:00,96.65,0,0.0,3,3,7
2023-07-13 04:00:00,0.18,1,5.32,4,3,7
2023-07-13 05:00:00,121.4,0,0.0,5,3,7
2023-07-13 06:00:00,142.92,0,0.0,6,3,7
2023-07-13 07:00:00,153.86,0,0.0,7,3,7
2023-07-13 08:00:00,237.79,0,0.0,8,3,7
2023-07-13 09:00:00,216.15,0,0.0,9,3,7
2023-07-13 10:00:00,246.52,0,0.0,10,3,7
2023-07-13 11:00:00,238.01,0,0.0,11,3,7
2023-07-13 12:00:00,239.37,0,0.0,12,3,7
2023-07-13 13:00:00,225.77,0,0.0,13,3,7
2023-07-13 14:00:00,232.42,0,0.0,14,3,7
2023-07-13 15:00:00,213.88,0,0.0,15,3,7
2023-07-13 16:00:00,10.79,1,0.5,16,3,7
2023-07-13 17:00:00,199.4,0,0.0,17,3,7
2023-07-13 18:00:00,175.83,0,0.0,18,3,7
2023-07-13 19:00:00,151.94,0,0.0,19,3,7
2023-07-13 20:00:00,131.4,0,0.0,20,3,7
2023-07-13 21:00:00,107.92,0,0.0,21,3,7
2023-07-13 22:00:00,108.88,0,0.0,22,3,7
2023-07-13 23:00:00,100.45,0,0.0,23,3,7
2023-07-14 00:00:00,86.99,0,0.0,0,4,7
2023-07-14 01:00:00,102.76,0,0.0,1,4,7
2023-07-14 02:00:00,97.38,0,0.0,2,4,7
2023-07-14 03:00:00,100.47,0,0.0,3,4,7
2023-07-14 04:00:00,100.66,0,0.0,4,4,7
2023-07-14 05:00:00,131.68,0,0.0,5,4,7
2023-07-14 06:00:00,158.5,0,0.0,6,4,7
2023-07-14 07:00:00,152.52,0,0.0,7,4,7
2023-07-14 08:00:00,252.81,0,0.0,8,4,7
2023-07-14 09:00:00,238.64,0,0.0,9,4,7
2023-07-14 10:00:00,18.27,1,0.69,10,4,7
2023-07-14 11:00:00,250.22,0,0.0,11,4,7
2023-07-14 12:00:00,267.79,0,0.0,12,4,7
2023-07-14 13:00:00,226.49,0,0.0,13,4,7
2023-07-14 14:00:00,194.89,0,0.0,14,4,7
2023-07-14 15:00:00,218.66,0,0.0,15,4,7
2023-07-14 16:00:00,223.37,0,0.0,16,4,7
2023-07-14 17:00:00,205.21,0,0.0,17,4,7
2023-07-14 18:00:00,194.13,0,0.0,18,4,7
2023-07-14 19:00:00,156.87,0,0.0,19,4,7
2023-07-14 20:00:00,130.73,0,0.0,20,4,7
2023-07-14 21:00:00,126.63,0,0.0,21,4,7
2023-07-14 22:00:00,92.61,0,0.0,22,4,7
2023-07-14 23:00:00,85.27,0,0.0,23,4,7
2023-07-15 00:00:00,124.21,0,0.0,0,5,7
2023-07-15 01:00:00,103.22,0,0.0,1,5,7
2023-07-15 02:00:00,97.35,0,0.0,2,5,7
2023-07-15 03:00:00,105.32,0,0.0,3,5,7
2023-07-15 04:00:00,115.26,0,0.0,4,5,7
2023-07-15 05:00:00,126.42,0,0.0,5,5,7
2023-07-15 06:00:00,130.75,0,0.0,6,5,7
2023-07-15 07:00:00,140.43,0,0.0,7,5,7
2023-07-15 08:00:00,172.07,0,0.0,8,5,7
2023-07-15 09:00:00,176.46,0,0.0,9,5,7
2023-07-15 10:00:00,209.91,0,0.0,10,5,7
2023-07-15 11:00:00,202.69,0,0.0,11,5,7
2023-07-15 12:00:00,203.98,0,0.0,12,5,7
2023-07-15 13:00:00,187.15,0,0.0,13,5,7
2023-07-15 14:00:00,191.49,0,0.0,14,5,7
2023-07-15 15:00:00,190.77,0,0.0,15,5,7
2023-07-15 16:00:00,185.74,0,0.0,16,5,7
2023-07-15 17:00:00,161.53,0,0.0,17,5,7
2023-07-15 18:00:00,166.19,0,0.0,18,5,7
2023-07-15 19:00:00,137.18,0,0.0,19,5,7
2023-07-15 20:00:00,136.89,0,0.0,20,5,7
2023-07-15 21:00:00,107.3,0,0.0,21,5,7
2023-07-15 22:00:00,79.51,0,0.0,22,5,7
2023-07-15 23:00:00,105.73,0,0.0,23,5,7
2023-07-16 00:00:00,110.88,0,0.0,0,6,7
2023-07-16 01:00:00,110.33,0,0.0,1,6,7
2023-07-16 02:00:00,113.03,0,0.0,2,6,7
2023-07-16 03:00:00,109.42,0,0.0,3,6,7
2023-07-16 04:00:00,112.9,0,0.0,4,6,7
2023-07-16 05:00:00,145.33,0,0.0,5,6,7
2023-07-16 06:00:00,156.4,0,0.0,6,6,7
2023-07-16 07:00:00,154.53,0,0.0,7,6,7
2023-07-16 08:00:00,11.97,1,0.5,8,6,7
2023-07-16 09:00:00,172.11,0,0.0,9,6,7
2023-07-16 10:00:00,184.55,0,0.0,10,6,7
2023-07-16 11:00:00,222.84,0,0.0,11,6,7
2023-07-16 12:00:00,213.03,0,0.0,12,6,7
2023-07-16 13:00:00,192.93,0,0.0,13,6,7
2023-07-16 14:00:00,197.61,0,0.0,14,6,7
2023-07-16 15:00:00,187.68,0,0.0,15,6,7
2023-07-16 16:00:00,5.81,1,3.74,16,6,7
2023-07-16 17:00:00,149.34,0,0.0,17,6,7
2023-07-16 18:00:00,149.24,0,0.0,18,6,7
2023-07-16 19:00:00,131.71,0,0.0,19,6,7
2023-07-16 20:00:00,128.71,0,0.0,20,6,7
2023-07-16 21:00:00,131.59,0,0.0,21,6,7
2023-07-16 22:00:00,101.88,0,0.0,22,6,7
2023-07-16 23:00:00,85.84,0,0.0,23,6,7
2023-07-17 00:00:00,104.87,0,0.0,0,0,7
2023-07-17 01:00:00,96.8,0,0.0,1,0,7
2023-07-17 02:00:00,104.36,0,0.0,2,0,7
2023-07-17 03:00:00,110.27,0,0.0,3,0,7
2023-07-17 04:00:00,158.63,0,0.0,4,0,7
2023-07-17 05:00:00,103.45,0,0.0,5,0,7
2023-07-17 06:00:00,144.17,0,0.0,6,0,7
2023-07-17 07:00:00,162.89,0,0.0,7,0,7
2023-07-17 08:00:00,203.28,0,0.0,8,0,7
2023-07-17 09:00:00,238.85,0,0.0,9,0,7
2023-07-17 10:00:00,245.5,0,0.0,10,0,7
2023-07-17 11:00:00,237.58,0,0.0,11,0,7
2023-07-17 12:00:00,235.94,0,0.0,12,0,7
2023-07-17 13:00:00,236.62,0,0.0,13,0,7
2023-07-17 14:00:00,231.73,0,0.0,14,0,7
2023-07-17 15:00:00,224.18,0,0.0,15,0,7
2023-07-17 16:00:00,212.18,0,0.0,16,0,7
2023-07-17 17:00:00,206.73,0,0.0,17,0,7
2023-07-17 18:00:00,201.3,0,0.0,18,0,7
2023-07-17 19:00:00,118.61,0,0.0,19,0,7
2023-07-17 20:00:00,109.24,0,0.0,20,0,7
2023-07-17 21:00:00,88.42,0,0.0,21,0,7
2023-07-17 22:00:00,119.69,0,0.0,22,0,7
2023-07-17 23:00:00,105.46,0,0.0,23,0,7
2023-07-18 00:00:00,107.58,0,0.0,0,1,7
2023-07-18 01:00:00,80.26,0,0.0,1,1,7
2023-07-18 02:00:00,133.47,0,0.0,2,1,7
2023-07-18 03:00:00,105.51,0,0.0,3,1,7
2023-07-18 04:00:00,127.52,0,0.0,4,1,7
2023-07-18 05:00:00,149.87,0,0.0,5,1,7
2023-07-18 06:00:00,3.89,1,0.5,6,1,7
2023-07-18 07:00:00,154.75,0,0.0,7,1,7
2023-07-18 08:00:00,217.69,0,0.0,8,1,7
2023-07-18 09:00:00,268.22,0,0.0,9,1,7
2023-07-18 10:00:00,237.82,0,0.0,10,1,7
2023-07-18 11:00:00,262.39,0,0.0,11,1,7
2023-07-18 12:00:00,258.09,0,0.0,12,1,7
2023-07-18 13:00:00,243.82,0,0.0,13,1,7
2023-07-18 14:00:00,218.46,0,0.0,14,1,7
2023-07-18 15:00:00,241.25,0,0.0,15,1,7
2023-07-18 16:00:00,192.53,0,0.0,16,1,7
2023-07-18 17:00:00,226.95,0,0.0,17,1,7
2023-07-18 18:00:00,193.0,0,0.0,18,1,7
2023-07-18 19:00:00,97.31,0,0.0,19,1,7
2023-07-18 20:00:00,119.89,0,0.0,20,1,7
2023-07-18 21:00:00,124.45,0,0.0,21,1,7
2023-07-18 22:00:00,103.14,0,0.0,22,1,7
2023-07-18 23:00:00,112.43,0,0.0,23,1,7
2023-07-19 00:00:00,87.25,0,0.0,0,2,7
2023-07-19 01:00:00,82.11,0,0.0,1,2,7
2023-07-19 02:00:00,105.63,0,0.0,2,2,7
2023-07-19 03:00:00,115.12,0,0.0,3,2,7
2023-07-19 04:00:00,119.77,0,0.0,4,2,7
2023-07-19 05:00:00,155.47,0,0.0,5,2,7
2023-07-19 06:00:00,137.25,0,0.0,6,2,7
2023-07-19 07:00:00,167.64,0,0.0,7,2,7
2023-07-19 08:00:00,216.02,0,0.0,8,2,7
2023-07-19 09:00:00,202.0,0,0.0,9,2,7
2023-07-19 10:00:00,213.52,0,0.0,10,2,7
2023-07-19 11:00:00,238.47,0,0.0,11,2,7
2023-07-19 12:00:00,269.72,0,0.0,12,2,7
2023-07-19 13:00:00,246.99,0,0.0,13,2,7
2023-07-19 14:00:00,207.42,0,0.0,14,2,7
2023-07-19 15:00:00,178.7,0,0.0,15,2,7
2023-07-19 16:00:00,226.0,0,0.0,16,2,7
2023-07-19 17:00:00,201.5,0,0.0,17,2,7
2023-07-19 18:00:00,207.12,0,0.0,18,2,7
2023-07-19 19:00:00,123.85,0,0.0,19,2,7
2023-07-19 20:00:00,130.25,0,0.0,20,2,7
2023-07-19 21:00:00,127.34,0,0.0,21,2,7
2023-07-19 22:00:00,99.99,0,0.0,22,2,7
2023-07-19 23:00:00,95.31,0,0.0,23,2,7
2023-07-20 00:00:00,100.38,0,0.0,0,3,7
2023-07-20 01:00:00,109.84,0,0.0,1,3,7
2023-07-20 02:00:00,106.48,0,0.0,2,3,7
2023-07-20 03:00:00,129.25,0,0.0,3,3,7
2023-07-20 04:00:00,118.07,0,0.0,4,3,7
2023-07-20 05:00:00,117.13,0,0.0,5,3,7
2023-07-20 06:00:00,179.65,0,0.0,6,3,7
2023-07-20 07:00:00,153.87,0,0.0,7,3,7
2023-07-20 08:00:00,206.47,0,0.0,8,3,7
2023-07-20 09:00:00,224.37,0,0.0,9,3,7
2023-07-20 10:00:00,234.31,0,0.0,10,3,7
2023-07-20 11:00:00,232.5,0,0.0,11,3,7
2023-07-20 12:00:00,239.74,0,0.0,12,3,7
2023-07-20 13:00:00,13.7,1,0.5,13,3,7
2023-07-20 14:00:00,235.92,0,0.0,14,3,7
2023-07-20 15:00:00,189.99,0,0.0,15,3,7
2023-07-20 16:00:00,243.21,0,0.0,16,3,7
2023-07-20 17:00:00,200.73,0,0.0,17,3,7
2023-07-20 18:00:00,198.71,0,0.0,18,3,7
2023-07-20 19:00:00,116.39,0,0.0,19,3,7
2023-07-20 20:00:00,117.93,0,0.0,20,3,7
2023-07-20 21:00:00,104.56,0,0.0,21,3,7
2023-07-20 22:00:00,128.74,0,0.0,22,3,7
2023-07-20 23:00:00,92.92,0,0.0,23,3,7
2023-07-21 00:00:00,111.37,0,0.0,0,4,7
2023-07-21 01:00:00,91.95,0,0.0,1,4,7
2023-07-21 02:00:00,99.91,0,0.0,2,4,7
2023-07-21 03:00:00,110.96,0,0.0,3,4,7
2023-07-21 04:00:00,144.26,0,0.0,4,4,7
2023-07-21 05:00:00,108.71,0,0.0,5,4,7
2023-07-21 06:00:00,130.27,0,0.0,6,4,7
2023-07-21 07:00:00,133.73,0,0.0,7,4,7
2023-07-21 08:00:00,198.69,0,0.0,8,4,7
2023-07-21 09:00:00,213.18,0,0.0,9,4,7
2023-07-21 10:00:00,209.08,0,0.0,10,4,7
2023-07-21 11:00:00,15.43,1,5.46,11,4,7
2023-07-21 12:00:00,209.78,0,0.0,12,4,7
2023-07-21 13:00:00,223.03,0,0.0,13,4,7
2023-07-21 14:00:00,251.31,0,0.0,14,4,7
2023-07-21 15:00:00,231.41,0,0.0,15,4,7
2023-07-21 16:00:00,217.81,0,0.0,16,4,7
2023-07-21 17:00:00,187.9,0,0.0,17,4,7
2023-07-21 18:00:00,166.96,0,0.0,18,4,7
2023-07-21 19:00:00,119.97,0,0.0,19,4,7
2023-07-21 20:00:00,124.35,0,0.0,20,4,7
2023-07-21 21:00:00,127.67,0,0.0,21,4,7
2023-07-21 22:00:00,120.23,0,0.0,22,4,7
2023-07-21 23:00:00,111.16,0,0.0,23,4,7
2023-07-22 00:00:00,88.94,0,0.0,0,5,7
2023-07-22 01:00:00,102.07,0,0.0,1,5,7
2023-07-22 02:00:00,101.88,0,0.0,2,5,7
2023-07-22 03:00:00,111.63,0,0.0,3,5,7
2023-07-22 04:00:00,155.56,0,0.0,4,5,7
2023-07-22 05:00:00,110.63,0,0.0,5,5,7
2023-07-22 06:00:00,146.48,0,0.0,6,5,7
2023-07-22 07:00:00,181.12,0,0.0,7,5,7
2023-07-22 08:00:00,153.01,0,0.0,8,5,7
2023-07-22 09:00:00,175.7,0,0.0,9,5,7
2023-07-22 10:00:00,185.37,0,0.0,10,5,7
2023-07-22 11:00:00,18.25,1,3.55,11,5,7
2023-07-22 12:00:00,176.06,0,0.0,12,5,7
2023-07-22 13:00:00,207.23,0,0.0,13,5,7
2023-07-22 14:00:00,203.3,0,0.0,14,5,7
2023-07-22 15:00:00,192.98,0,0.0,15,5,7
2023-07-22 16:00:00,161.94,0,0.0,16,5,7
2023-07-22 17:00:00,164.24,0,0.0,17,5,7
2023-07-22 18:00:00,136.51,0,0.0,18,5,7
2023-07-22 19:00:00,132.07,0,0.0,19,5,7
2023-07-22 20:00:00,157.3,0,0.0,20,5,7
2023-07-22 21:00:00,116.08,0,0.0,21,5,7
2023-07-22 22:00:00,88.89,0,0.0,22,5,7
2023-07-22 23:00:00,104.41,0,0.0,23,5,7
2023-07-23 00:00:00,79.72,0,0.0,0,6,7
2023-07-23 01:00:00,83.72,0,0.0,1,6,7
2023-07-23 02:00:00,91.08,0,0.0,2,6,7
2023-07-23 03:00:00,107.98,0,0.0,3,6,7
2023-07-23 04:00:00,139.05,0,0.0,4,6,7
2023-07-23 05:00:00,145.74,0,0.0,5,6,7
2023-07-23 06:00:00,157.84,0,0.0,6,6,7
2023-07-23 07:00:00,146.46,0,0.0,7,6,7
2023-07-23 08:00:00,166.88,0,0.0,8,6,7
2023-07-23 09:00:00,189.44,0,0.0,9,6,7
2023-07-23 10:00:00,183.88,0,0.0,10,6,7
2023-07-23 11:00:00,194.12,0,0.0,11,6,7
2023-07-23 12:00:00,206.62,0,0.0,12,6,7
2023-07-23 13:00:00,193.06,0,0.0,13,6,7
2023-07-23 14:00:00,196.69,0,0.0,14,6,7
2023-07-23 15:00:00,209.25,0,0.0,15,6,7
2023-07-23 16:00:00,172.42,0,0.0,16,6,7
2023-07-23 17:00:00,180.63,0,0.0,17,6,7
2023-07-23 18:00:00,158.39,0,0.0,18,6,7
2023-07-23 19:00:00,115.05,0,0.0,19,6,7
2023-07-23 20:00:00,108.47,0,0.0,20,6,7
2023-07-23 21:00:00,102.14,0,0.0,21,6,7
2023-07-23 22:00:00,93.88,0,0.0,22,6,7
2023-07-23 23:00:00,100.35,0,0.0,23,6,7
2023-07-24 00:00:00,109.22,0,0.0,0,0,7
2023-07-24 01:00:00,120.53,0,0.0,1,0,7
2023-07-24 02:00:00,111.32,0,0.0,2,0,7
2023-07-24 03:00:00,107.96,0,0.0,3,0,7
2023-07-24 04:00:00,93.77,0,0.0,4,0,7
2023-07-24 05:00:00,138.12,0,0.0,5,0,7
2023-07-24 06:00:00,150.39,0,0.0,6,0,7
2023-07-24 07:00:00,165.68,0,0.0,7,0,7
2023-07-24 08:00:00,246.59,0,0.0,8,0,7
2023-07-24 09:00:00,243.96,0,0.0,9,0,7
2023-07-24 10:00:00,245.08,0,0.0,10,0,7
2023-07-24 11:00:00,223.87,0,0.0,11,0,7
2023-07-24 12:00:00,232.31,0,0.0,12,0,7
2023-07-24 13:00:00,236.87,0,0.0,13,0,7
2023-07-24 14:00:00,221.67,0,0.0,14,0,7
2023-07-24 15:00:00,232.86,0,0.0,15,0,7
2023-07-24 16:00:00,220.35,0,0.0,16,0,7
2023-07-24 17:00:00,186.62,0,0.0,17,0,7
2023-07-24 18:00:00,207.95,0,0.0,18,0,7
2023-07-24 19:00:00,138.59,0,0.0,19,0,7
2023-07-24 20:00:00,99.06,0,0.0,20,0,7
2023-07-24 21:00:00,113.87,0,0.0,21,0,7
2023-07-24 22:00:00,110.92,0,0.0,22,0,7
2023-07-24 23:00:00,116.3,0,0.0,23,0,7
2023-07-25 00:00:00,94.94,0,0.0,0,1,7
2023-07-25 01:00:00,114.12,0,0.0,1,1,7
2023-07-25 02:00:00,109.51,0,0.0,2,1,7
2023-07-25 03:00:00,94.92,0,0.0,3,1,7
2023-07-25 04:00:00,103.77,0,0.0,4,1,7
2023-07-25 05:00:00,153.9,0,0.0,5,1,7
2023-07-25 06:00:00,167.94,0,0.0,6,1,7
2023-07-25 07:00:00,167.78,0,0.0,7,1,7
2023-07-25 08:00:00,237.44,0,0.0,8,1,7
2023-07-25 09:00:00,241.2,0,0.0,9,1,7
2023-07-25 10:00:00,243.56,0,0.0,10,1,7
2023-07-25 11:00:00,224.63,0,0.0,11,1,7
2023-07-25 12:00:00,265.97,0,0.0,12,1,7
2023-07-25 13:00:00,246.34,0,0.0,13,1,7
2023-07-25 14:00:00,227.51,0,0.0,14,1,7
2023-07-25 15:00:00,215.33,0,0.0,15,1,7
2023-07-25 16:00:00,218.85,0,0.0,16,1,7
2023-07-25 17:00:00,177.88,0,0.0,17,1,7
2023-07-25 18:00:00,200.5,0,0.0,18,1,7
2023-07-25 19:00:00,122.76,0,0.0,19,1,7
2023-07-25 20:00:00,130.56,0,0.0,20,1,7
2023-07-25 21:00:00,18.11,1,2.57,21,1,7
2023-07-25 22:00:00,102.73,0,0.0,22,1,7
2023-07-25 23:00:00,90.35,0,0.0,23,1,7
2023-07-26 00:00:00,97.58,0,0.0,0,2,7
2023-07-26 01:00:00,130.04,0,0.0,1,2,7
2023-07-26 02:00:00,127.47,0,0.0,2,2,7
2023-07-26 03:00:00,119.96,0,0.0,3,2,7
2023-07-26 04:00:00,124.62,0,0.0,4,2,7
2023-07-26 05:00:00,149.72,0,0.0,5,2,7
2023-07-26 06:00:00,166.95,0,0.0,6,2,7
2023-07-26 07:00:00,150.49,0,0.0,7,2,7
2023-07-26 08:00:00,213.84,0,0.0,8,2,7
2023-07-26 09:00:00,198.03,0,0.0,9,2,7
2023-07-26 10:00:00,250.15,0,0.0,10,2,7
2023-07-26 11:00:00,269.27,0,0.0,11,2,7
2023-07-26 12:00:00,241.2,0,0.0,12,2,7
2023-07-26 13:00:00,206.42,0,0.0,13,2,7
2023-07-26 14:00:00,242.43,0,0.0,14,2,7
2023-07-26 15:00:00,211.79,0,0.0,15,2,7
2023-07-26 16:00:00,205.05,0,0.0,16,2,7
2023-07-26 17:00:00,212.34,0,0.0,17,2,7
2023-07-26 18:00:00,193.82,0,0.0,18,2,7
2023-07-26 19:00:00,129.74,0,0.0,19,2,7
2023-07-26 20:00:00,115.26,0,0.0,20,2,7
2023-07-26 21:00:00,116.53,0,0.0,21,2,7
2023-07-26 22:00:00,100.56,0,0.0,22,2,7
2023-07-26 23:00:00,85.07,0,0.0,23,2,7
2023-07-27 00:00:00,95.01,0,0.0,0,3,7
2023-07-27 01:00:00,106.8,0,0.0,1,3,7
2023-07-27 02:00:00,104.03,0,0.0,2,3,7
2023-07-27 03:00:00,93.44,0,0.0,3,3,7
2023-07-27 04:00:00,139.84,0,0.0,4,3,7
2023-07-27 05:00:00,95.98,0,0.0,5,3,7
2023-07-27 06:00:00,143.3,0,0.0,6,3,7
2023-07-27 07:00:00,153.64,0,0.0,7,3,7
2023-07-27 08:00:00,217.22,0,0.0,8,3,7
2023-07-27 09:00:00,6.79,1,1.9,9,3,7
2023-07-27 10:00:00,250.2,0,0.0,10,3,7
2023-07-27 11:00:00,227.61,0,0.0,11,3,7
2023-07-27 12:00:00,248.8,0,0.0,12,3,7
2023-07-27 13:00:00,241.23,0,0.0,13,3,7
2023-07-27 14:00:00,207.63,0,0.0,14,3,7
2023-07-27 15:00:00,253.86,0,0.0,15,3,7
2023-07-27 16:00:00,193.42,0,0.0,16,3,7
2023-07-27 17:00:00,209.23,0,0.0,17,3,7
2023-07-27 18:00:00,195.85,0,0.0,18,3,7
2023-07-27 19:00:00,141.19,0,0.0,19,3,7
2023-07-27 20:00:00,117.58,0,0.0,20,3,7
2023-07-27 21:00:00,127.05,0,0.0,21,3,7
2023-07-27 22:00:00,83.29,0,0.0,22,3,7
2023-07-27 23:00:00,100.72,0,0.0,23,3,7
2023-07-28 00:00:00,91.54,0,0.0,0,4,7
2023-07-28 01:00:00,91.54,0,0.0,1,4,7
2023-07-28 02:00:00,113.13,0,0.0,2,4,7
2023-07-28 03:00:00,130.81,0,0.0,3,4,7
2023-07-28 04:00:00,119.85,0,0.0,4,4,7
2023-07-28 05:00:00,148.77,0,0.0,5,4,7
2023-07-28 06:00:00,150.75,0,0.0,6,4,7
2023-07-28 07:00:00,149.55,0,0.0,7,4,7
2023-07-28 08:00:00,211.13,0,0.0,8,4,7
2023-07-28 09:00:00,220.86,0,0.0,9,4,7
2023-07-28 10:00:00,12.08,1,2.27,10,4,7
2023-07-28 11:00:00,244.72,0,0.0,11,4,7
2023-07-28 12:00:00,243.52,0,0.0,12,4,7
2023-07-28 13:00:00,214.44,0,0.0,13,4,7
2023-07-28 14:00:00,208.53,0,0.0,14,4,7
2023-07-28 15:00:00,231.73,0,0.0,15,4,7
2023-07-28 16:00:00,202.77,0,0.0,16,4,7
2023-07-28 17:00:00,207.47,0,0.0,17,4,7
2023-07-28 18:00:00,201.71,0,0.0,18,4,7
2023-07-28 19:00:00,117.99,0,0.0,19,4,7
2023-07-28 20:00:00,103.83,0,0.0,20,4,7
2023-07-28 21:00:00,139.76,0,0.0,21,4,7
2023-07-28 22:00:00,111.97,0,0.0,22,4,7
2023-07-28 23:00:00,95.42,0,0.0,23,4,7
2023-07-29 00:00:00,85.99,0,0.0,0,5,7
2023-07-29 01:00:00,94.05,0,0.0,1,5,7
2023-07-29 02:00:00,88.84,0,0.0,2,5,7
2023-07-29 03:00:00,127.9,0,0.0,3,5,7
2023-07-29 04:00:00,113.35,0,0.0,4,5,7
2023-07-29 05:00:00,2.03,1,2.52,5,5,7
2023-07-29 06:00:00,143.99,0,0.0,6,5,7
2023-07-29 07:00:00,147.29,0,0.0,7,5,7
2023-07-29 08:00:00,168.61,0,0.0,8,5,7
2023-07-29 09:00:00,145.99,0,0.0,9,5,7
2023-07-29 10:00:00,191.49,0,0.0,10,5,7
2023-07-29 11:00:00,195.74,0,0.0,11,5,7
2023-07-29 12:00:00,212.37,0,0.0,12,5,7
2023-07-29 13:00:00,170.0,0,0.0,13,5,7
2023-07-29 14:00:00,210.73,0,0.0,14,5,7
2023-07-29 15:00:00,197.66,0,0.0,15,5,7
2023-07-29 16:00:00,193.78,0,0.0,16,5,7
2023-07-29 17:00:00,162.15,0,0.0,17,5,7
2023-07-29 18:00:00,165.21,0,0.0,18,5,7
2023-07-29 19:00:00,114.99,0,0.0,19,5,7
2023-07-29 20:00:00,135.7,0,0.0,20,5,7
2023-07-29 21:00:00,103.08,0,0.0,21,5,7
2023-07-29 22:00:00,81.93,0,0.0,22,5,7
2023-07-29 23:00:00,84.84,0,0.0,23,5,7
